,shape,price,carat,cut,color,clarity,report,type
46819,5,7590,1.4,2,2,3,1,1
46820,9,7590,1.0,4,2,6,1,1
46821,9,7590,1.81,2,3,3,3,1
46822,5,7590,1.4,2,3,3,1,1
46823,9,7590,1.1,3,3,5,1,1
46824,9,7590,1.05,3,1,5,1,1
46825,9,7590,1.01,4,0,7,1,1
46826,9,7590,1.03,3,4,7,1,1
46827,9,7590,1.01,3,4,7,1,1
46828,5,7600,1.29,3,3,2,1,1
46829,9,7600,1.5,3,6,2,1,1
46830,1,7600,1.3,2,1,6,1,1
46831,9,7600,1.34,3,2,2,1,1
46832,9,7600,1.01,3,3,5,1,1
46833,5,7600,1.29,3,2,2,1,1
46834,2,7600,1.2,4,0,7,1,1
46835,1,7600,1.53,3,0,3,1,1
46836,9,7600,1.15,3,4,5,1,1
46837,8,7600,1.3,1,0,4,1,1
46838,9,7600,1.5,3,4,3,1,1
46839,5,7600,1.2,2,1,2,1,1
46840,9,7600,1.11,3,4,7,1,1
46841,9,7600,1.01,3,2,2,1,1
46842,9,7610,1.05,3,1,7,1,1
46843,9,7610,1.51,3,6,3,1,1
46844,9,7610,1.0,3,4,4,1,1
46845,9,7610,1.17,3,4,4,1,1
46846,2,7620,1.22,4,1,7,1,1
46847,6,7620,1.2,2,3,5,1,1
46848,4,7620,1.03,2,0,7,1,1
46849,1,7620,1.52,3,5,2,1,1
46850,9,7620,0.94,3,2,6,1,1
46851,9,7620,1.02,3,4,7,1,1
46852,3,7620,1.5,4,5,5,1,1
46853,9,7620,1.53,3,6,2,1,1
46854,9,7620,1.01,4,0,4,1,1
46855,5,7620,1.51,2,0,3,3,1
46856,9,7620,1.0,2,2,4,1,1
46857,9,7620,1.24,3,2,5,1,1
46858,5,7630,1.29,2,3,2,1,1
46859,9,7630,1.01,3,0,4,1,1
46860,5,7630,1.21,3,1,2,1,1
46861,6,7630,1.4,2,0,3,1,1
46862,9,7630,1.01,3,3,5,1,1
46863,9,7630,1.5,4,1,3,1,1
46864,9,7630,1.2,3,4,5,1,1
46865,9,7630,1.46,3,3,3,1,1
46866,9,7630,0.9,3,0,6,1,1
46867,5,7630,1.18,4,2,5,1,1
46868,9,7630,1.07,3,4,1,1,1
46869,5,7640,1.8,3,4,3,3,1
46870,9,7640,1.42,3,6,4,1,1
46871,9,7640,1.17,3,4,6,1,1
46872,9,7640,1.0,4,1,7,1,1
46873,7,7640,1.5,2,2,3,1,1
46874,1,7640,1.51,1,4,2,1,1
46875,7,7640,1.7,2,6,5,1,1
46876,9,7640,1.81,2,1,3,3,1
46877,5,7640,1.09,3,1,4,1,1
46878,9,7640,0.9,3,1,6,1,1
46879,9,7640,1.23,3,4,5,1,1
46880,5,7640,1.5,2,6,2,1,1
46881,5,7640,1.2,3,4,5,1,1
46882,9,7640,1.27,3,4,7,1,1
46883,9,7640,1.28,3,4,5,1,1
46884,5,7640,1.5,3,6,3,1,1
46885,8,7640,1.24,4,3,6,1,1
46886,0,7650,1.5,3,5,5,1,1
46887,5,7650,1.03,2,1,1,1,1
46888,9,7650,1.72,3,6,3,1,1
46889,1,7650,1.5,3,3,3,1,1
46890,9,7650,1.01,3,1,5,1,1
46891,9,7650,1.01,3,3,5,1,1
46892,9,7660,1.02,3,3,5,1,1
46893,9,7660,1.0,3,0,5,1,1
46894,9,7660,1.0,3,3,5,1,1
46895,9,7660,1.0,4,1,4,1,1
46896,9,7660,1.0,4,2,4,1,1
46897,9,7660,1.3,3,5,6,1,1
46898,9,7660,1.71,2,5,3,3,1
46899,5,7660,1.2,3,0,2,1,1
46900,9,7660,1.0,4,3,6,1,1
46901,9,7660,1.3,3,5,7,1,1
46902,9,7660,1.0,3,3,4,1,1
46903,9,7660,1.18,3,4,5,1,1
46904,9,7660,1.39,3,4,5,2,1
46905,1,7660,1.5,3,5,4,1,1
46906,9,7670,1.0,4,2,7,1,1
46907,9,7670,1.4,3,1,2,1,1
46908,9,7670,1.2,3,3,2,1,1
46909,5,7670,1.6,2,0,3,3,1
46910,5,7670,1.52,2,1,3,1,1
46911,9,7670,1.05,3,4,6,1,1
46912,9,7670,1.04,3,2,6,1,1
46913,9,7680,1.35,3,2,3,1,1
46914,9,7680,1.08,3,2,5,1,1
46915,9,7680,1.51,3,5,3,1,1
46916,9,7680,1.47,2,5,4,3,1
46917,9,7680,1.0,3,1,5,1,1
46918,9,7680,1.4,2,0,3,3,1
46919,9,7680,1.07,3,4,7,1,1
46920,9,7680,1.4,3,1,3,1,1
46921,9,7680,1.0,3,0,4,1,1
46922,9,7680,1.4,3,0,3,1,1
46923,9,7680,1.55,2,4,3,1,1
46924,9,7680,1.03,3,4,4,1,1
46925,9,7680,1.29,3,2,2,1,1
46926,9,7680,1.01,3,3,5,1,1
46927,1,7690,1.51,2,2,3,1,1
46928,9,7690,1.2,3,2,5,1,1
46929,1,7690,1.5,3,4,4,1,1
46930,3,7690,1.01,2,1,6,1,1
46931,9,7690,1.11,3,0,5,1,1
46932,5,7690,1.52,2,6,2,1,1
46933,9,7690,1.01,3,0,7,1,1
46934,5,7690,1.2,2,3,2,1,1
46935,9,7690,1.0,4,2,7,1,1
46936,9,7690,1.29,3,4,2,1,1
46937,9,7690,1.5,2,4,3,3,1
46938,9,7690,1.3,3,4,4,2,1
46939,7,7690,1.74,3,5,3,1,1
46940,9,7690,1.57,3,6,5,1,1
46941,9,7690,1.01,3,4,6,1,1
46942,9,7690,1.08,3,3,5,1,1
46943,6,7700,1.5,2,3,3,1,1
46944,5,7700,1.29,2,2,3,1,1
46945,9,7700,1.0,3,3,5,1,1
46946,1,7700,1.51,2,5,4,1,1
46947,1,7700,1.4,4,3,5,1,1
46948,1,7700,1.53,3,2,2,1,1
46949,1,7700,1.5,3,3,2,1,1
46950,5,7700,1.2,2,0,2,1,1
46951,9,7710,0.8,3,0,1,1,1
46952,9,7710,1.3,3,3,2,1,1
46953,9,7710,1.25,2,4,4,1,1
46954,9,7710,1.0,3,3,4,1,1
46955,9,7710,1.04,3,3,4,1,1
46956,6,7710,1.2,3,2,5,1,1
46957,9,7710,1.06,3,1,4,1,1
46958,9,7710,1.1,3,2,4,1,1
46959,9,7710,1.02,3,1,5,1,1
46960,9,7710,1.2,3,3,4,1,1
46961,7,7720,1.5,4,1,3,1,1
46962,9,7720,1.01,4,2,6,1,1
46963,9,7720,1.56,2,1,3,3,1
46964,9,7720,1.01,4,0,4,1,1
46965,9,7720,1.26,3,4,2,1,1
46966,9,7720,1.02,3,3,4,1,1
46967,5,7720,1.0,3,1,6,1,1
46968,9,7720,0.9,3,0,6,1,1
46969,5,7720,1.2,2,0,5,1,1
46970,9,7720,1.08,3,0,2,1,1
46971,9,7720,1.05,3,1,2,1,1
46972,1,7720,1.43,4,4,5,1,1
46973,5,7720,1.51,3,6,3,1,1
46974,9,7720,1.17,3,3,4,1,1
46975,5,7730,1.4,2,0,3,1,1
46976,2,7730,1.5,2,6,4,1,1
46977,9,7730,1.51,3,6,3,1,1
46978,9,7730,1.3,3,4,4,1,1
46979,1,7730,1.52,3,3,3,1,1
46980,9,7730,1.03,3,2,6,1,1
46981,6,7730,1.51,2,4,3,1,1
46982,9,7730,1.0,3,4,6,1,1
46983,6,7730,1.54,2,4,3,1,1
46984,6,7730,1.51,2,0,3,1,1
46985,9,7730,1.51,2,4,3,3,1
46986,5,7730,1.2,3,3,2,1,1
46987,6,7740,1.5,1,4,3,1,1
46988,7,7740,1.2,2,0,7,1,1
46989,5,7740,1.29,2,3,2,1,1
46990,9,7740,1.72,3,6,3,1,1
46991,9,7740,1.5,2,3,3,3,1
46992,6,7740,1.51,3,0,3,1,1
46993,5,7740,1.2,2,3,5,1,1
46994,5,7740,1.43,2,0,3,1,1
46995,9,7740,1.2,2,4,1,1,1
46996,9,7740,1.01,3,1,4,1,1
46997,9,7740,1.4,3,4,3,1,1
46998,6,7750,1.5,4,5,3,1,1
46999,9,7750,1.0,4,2,6,1,1
47000,9,7750,0.9,3,0,6,1,1
47001,1,7750,1.61,4,2,3,1,1
47002,9,7750,1.04,3,3,4,1,1
47003,6,7750,1.02,2,1,7,1,1
47004,9,7750,1.03,3,3,5,1,1
47005,9,7750,1.5,3,6,2,1,1
47006,9,7750,1.03,3,3,4,1,1
47007,9,7750,1.08,3,3,4,1,1
47008,1,7760,1.5,4,4,2,1,1
47009,9,7760,1.04,3,3,5,1,1
47010,9,7760,1.29,3,4,2,1,1
47011,9,7760,1.0,3,3,4,1,1
47012,9,7760,1.0,3,3,5,1,1
47013,9,7760,1.07,3,1,2,1,1
47014,9,7760,1.01,3,3,4,1,1
47015,8,7760,1.3,1,3,6,1,1
47016,5,7760,1.2,3,3,5,1,1
47017,9,7760,0.9,2,0,1,1,1
47018,9,7760,1.01,3,3,5,1,1
47019,9,7760,1.31,3,3,2,1,1
47020,2,7760,1.5,2,5,4,1,1
47021,6,7760,1.14,4,2,1,1,1
47022,5,7760,1.2,2,3,5,1,1
47023,9,7770,1.38,3,5,6,2,1
47024,9,7770,1.0,3,2,7,1,1
47025,9,7770,1.5,3,6,3,1,1
47026,1,7770,1.5,2,3,2,1,1
47027,1,7770,1.2,2,0,7,1,1
47028,9,7770,1.27,3,1,2,1,1
47029,0,7770,1.5,2,3,2,1,1
47030,9,7770,1.51,3,5,3,1,1
47031,9,7770,1.06,3,3,5,1,1
47032,0,7770,1.3,4,3,6,1,1
47033,9,7770,1.13,3,4,1,1,1
47034,9,7770,1.3,3,4,2,1,1
47035,9,7780,1.4,3,2,3,1,1
47036,9,7780,1.5,3,5,3,1,1
47037,9,7780,1.2,3,4,4,1,1
47038,9,7780,1.07,3,4,6,1,1
47039,9,7780,1.7,4,6,2,1,1
47040,9,7780,1.02,3,3,1,1,1
47041,6,7780,1.7,2,3,3,3,1
47042,9,7780,0.9,3,0,6,1,1
47043,9,7780,1.01,3,3,5,1,1
47044,5,7780,1.51,1,5,2,1,1
47045,5,7790,1.2,2,3,2,1,1
47046,9,7790,1.3,3,5,7,1,1
47047,9,7790,1.02,4,2,6,1,1
47048,7,7790,1.8,3,3,3,1,1
47049,5,7790,1.51,4,1,3,3,1
47050,6,7790,1.52,3,0,5,1,1
47051,9,7790,1.5,4,3,3,1,1
47052,9,7790,1.2,3,3,7,2,1
47053,9,7790,1.51,2,3,3,3,1
47054,9,7790,1.61,2,1,3,3,1
47055,9,7800,1.5,2,4,3,3,1
47056,9,7800,1.01,3,0,5,1,1
47057,9,7800,1.02,3,1,7,1,1
47058,9,7800,1.7,3,6,3,1,1
47059,9,7800,1.02,3,4,6,1,1
47060,2,7800,1.3,2,3,7,1,1
47061,1,7800,1.72,1,1,3,1,1
47062,1,7800,1.51,3,5,6,1,1
47063,9,7800,0.81,3,0,0,1,1
47064,9,7800,1.3,3,2,2,1,1
47065,9,7800,1.0,3,3,5,1,1
47066,5,7800,1.33,3,3,3,1,1
47067,9,7800,1.0,3,1,4,1,1
47068,9,7800,1.0,3,0,4,1,1
47069,1,7800,1.51,3,5,5,1,1
47070,9,7800,1.07,3,4,4,1,1
47071,9,7800,1.0,3,3,4,1,1
47072,9,7800,0.96,3,0,7,1,1
47073,9,7800,1.0,4,2,7,1,1
47074,9,7800,0.8,3,0,1,1,1
47075,9,7810,1.3,4,3,2,1,1
47076,6,7810,1.2,4,3,5,1,1
47077,1,7810,1.52,3,5,4,1,1
47078,9,7810,1.01,3,3,4,1,1
47079,9,7810,1.1,3,2,7,1,1
47080,9,7820,1.01,4,0,4,1,1
47081,9,7820,1.01,3,4,6,1,1
47082,5,7820,1.79,2,3,3,3,1
47083,1,7820,1.6,2,2,3,1,1
47084,9,7820,1.2,3,0,2,1,1
47085,9,7820,1.0,3,3,4,1,1
47086,5,7820,1.0,2,1,6,1,1
47087,9,7820,1.01,3,3,5,1,1
47088,9,7820,1.4,3,4,3,1,1
47089,9,7830,1.01,4,2,7,1,1
47090,5,7830,1.4,2,2,3,1,1
47091,9,7830,1.02,4,2,7,1,1
47092,9,7830,1.02,3,4,1,1,1
47093,9,7830,1.2,3,2,2,1,1
47094,9,7830,1.5,4,4,3,1,1
47095,9,7830,1.01,3,3,5,1,1
47096,9,7830,1.0,3,1,7,1,1
47097,9,7830,1.03,3,3,5,1,1
47098,5,7830,1.51,2,2,3,3,1
47099,9,7830,1.59,3,5,3,1,1
47100,5,7830,1.2,2,1,5,1,1
47101,3,7840,1.0,2,0,1,1,1
47102,9,7840,1.0,3,3,5,1,1
47103,9,7840,1.11,3,3,5,1,1
47104,9,7840,0.95,3,0,7,1,1
47105,9,7840,1.13,3,4,5,1,1
47106,8,7840,1.3,1,2,7,1,1
47107,9,7840,0.93,3,2,1,1,1
47108,7,7840,2.01,1,5,3,3,1
47109,9,7840,1.5,3,6,3,1,1
47110,5,7840,1.01,2,0,7,1,1
47111,9,7840,1.04,3,2,5,1,1
47112,9,7840,1.05,3,4,4,1,1
47113,5,7850,1.51,2,4,3,1,1
47114,5,7850,1.2,2,3,5,1,1
47115,9,7850,1.33,3,3,2,1,1
47116,9,7850,1.01,3,3,5,1,1
47117,9,7850,1.03,3,2,7,1,1
47118,6,7850,1.5,4,5,2,1,1
47119,9,7850,1.02,3,0,7,1,1
47120,7,7850,1.5,2,2,2,1,1
47121,9,7850,0.91,3,1,6,1,1
47122,9,7850,1.3,3,4,7,1,1
47123,9,7850,1.07,3,3,1,1,1
47124,9,7850,1.32,3,2,3,1,1
47125,9,7850,1.31,3,2,5,1,1
47126,9,7860,1.32,3,4,2,1,1
47127,9,7860,1.03,3,1,4,1,1
47128,9,7860,1.3,3,5,7,1,1
47129,7,7860,1.34,2,1,5,1,1
47130,9,7860,1.01,4,1,4,1,1
47131,5,7860,1.2,2,0,5,1,1
47132,9,7860,1.28,3,5,1,1,1
47133,9,7860,1.0,3,3,5,1,1
47134,9,7860,1.0,4,1,7,1,1
47135,7,7860,1.61,3,5,2,1,1
47136,5,7860,1.5,2,2,3,1,1
47137,9,7860,1.02,3,1,4,1,1
47138,1,7870,1.51,3,0,2,1,1
47139,9,7870,1.5,3,3,3,1,1
47140,9,7870,1.01,3,2,5,1,1
47141,9,7870,1.01,3,1,4,1,1
47142,9,7870,1.01,3,3,5,1,1
47143,9,7870,1.41,3,6,6,1,1
47144,9,7870,1.01,3,0,4,1,1
47145,5,7870,1.51,3,6,3,1,1
47146,9,7870,1.02,3,0,2,1,1
47147,9,7870,1.0,4,2,7,1,1
47148,9,7880,0.9,3,0,6,1,1
47149,6,7880,1.8,3,6,2,1,1
47150,9,7880,1.3,3,1,2,1,1
47151,9,7880,1.35,3,4,2,1,1
47152,9,7880,1.05,3,3,5,1,1
47153,9,7880,1.01,3,0,4,1,1
47154,9,7880,1.09,3,1,7,1,1
47155,9,7880,1.4,3,4,3,1,1
47156,5,7880,1.5,2,2,3,1,1
47157,9,7880,1.2,3,4,6,1,1
47158,9,7880,1.5,4,3,3,1,1
47159,9,7880,1.02,3,3,5,1,1
47160,7,7880,1.7,4,4,2,1,1
47161,9,7880,1.01,3,2,5,1,1
47162,9,7890,1.03,3,4,6,1,1
47163,9,7890,1.01,3,3,5,1,1
47164,1,7890,1.79,4,6,4,1,1
47165,9,7890,1.0,2,2,4,1,1
47166,2,7890,1.21,4,0,7,1,1
47167,2,7890,1.5,3,5,4,1,1
47168,9,7890,1.0,3,3,5,1,1
47169,9,7890,1.2,3,3,2,1,1
47170,1,7900,1.4,1,3,7,1,1
47171,9,7900,1.02,3,2,6,1,1
47172,9,7900,1.51,4,3,3,1,1
47173,9,7900,1.04,3,4,6,1,1
47174,5,7900,1.5,4,4,3,1,1
47175,9,7900,1.5,4,4,3,1,1
47176,9,7900,0.91,3,1,1,1,1
47177,1,7900,1.5,4,4,2,1,1
47178,9,7900,1.01,3,3,4,1,1
47179,9,7900,0.93,3,1,1,1,1
47180,9,7900,1.3,3,3,2,1,1
47181,9,7900,1.02,3,3,5,1,1
47182,9,7910,1.0,3,0,7,1,1
47183,9,7910,1.29,3,5,7,1,1
47184,9,7910,1.22,3,1,2,1,1
47185,9,7910,1.0,4,2,4,1,1
47186,5,7910,1.5,2,2,3,1,1
47187,9,7910,1.01,4,1,7,1,1
47188,9,7910,1.0,3,2,5,1,1
47189,9,7910,0.85,3,0,1,1,1
47190,9,7910,1.01,3,3,5,1,1
47191,5,7910,1.51,2,2,3,1,1
47192,5,7910,1.29,2,2,3,1,1
47193,9,7910,1.01,3,3,4,1,1
47194,5,7920,1.2,2,1,5,1,1
47195,9,7920,1.4,3,5,5,1,1
47196,9,7920,1.5,2,2,3,1,1
47197,3,7920,1.76,2,4,3,1,1
47198,9,7920,1.05,3,4,6,1,1
47199,9,7930,1.16,3,4,1,1,1
47200,9,7930,1.5,4,4,3,1,1
47201,1,7930,1.01,3,0,6,1,1
47202,9,7930,1.29,3,4,4,1,1
47203,5,7930,1.29,2,0,5,1,1
47204,9,7930,1.01,3,2,5,1,1
47205,9,7930,1.0,3,3,5,1,1
47206,1,7930,1.7,3,3,3,1,1
47207,9,7930,1.0,3,3,4,1,1
47208,9,7930,1.01,3,1,7,1,1
47209,9,7930,1.4,3,5,2,1,1
47210,9,7930,1.13,3,2,4,1,1
47211,5,7940,1.2,2,0,2,1,1
47212,9,7940,1.1,3,3,4,1,1
47213,1,7940,1.5,2,4,5,1,1
47214,6,7940,1.51,3,2,3,1,1
47215,9,7940,1.0,2,2,5,1,1
47216,6,7940,1.51,1,4,3,1,1
47217,9,7940,1.03,3,1,6,1,1
47218,9,7950,1.5,4,5,5,1,1
47219,4,7950,1.51,2,5,3,1,1
47220,9,7950,0.99,3,1,5,1,1
47221,5,7950,1.7,2,6,3,1,1
47222,2,7950,1.08,3,0,6,1,1
47223,1,7950,1.6,2,1,3,1,1
47224,9,7950,1.35,3,5,4,1,1
47225,9,7950,1.41,3,5,3,1,1
47226,9,7950,1.2,3,3,5,1,1
47227,3,7960,1.2,1,2,7,1,1
47228,2,7960,1.2,2,0,4,1,1
47229,9,7960,1.01,3,1,4,1,1
47230,5,7960,1.8,4,4,3,2,1
47231,6,7960,1.51,3,4,3,1,1
47232,9,7960,1.0,3,2,5,1,1
47233,9,7960,1.01,3,0,4,1,1
47234,2,7970,1.78,3,3,3,2,1
47235,7,7970,1.71,4,4,3,1,1
47236,9,7970,1.79,2,4,3,3,1
47237,5,7970,1.5,4,5,2,1,1
47238,9,7970,1.15,3,3,5,1,1
47239,6,7970,1.5,4,4,3,1,1
47240,8,7970,1.3,4,3,5,1,1
47241,8,7970,1.21,1,1,4,1,1
47242,1,7970,1.51,4,0,2,1,1
47243,9,7970,1.51,3,6,2,1,1
47244,9,7970,1.21,3,4,5,1,1
47245,9,7980,1.4,3,5,4,1,1
47246,9,7980,1.02,3,3,5,1,1
47247,7,7980,1.51,4,5,5,1,1
47248,5,7980,1.79,2,4,3,3,1
47249,1,7980,1.72,2,5,2,1,1
47250,1,7980,1.51,4,4,5,1,1
47251,9,7980,1.02,3,4,6,1,1
47252,9,7990,1.03,3,3,4,1,1
47253,9,7990,1.06,3,4,6,1,1
47254,9,7990,1.51,3,2,3,1,1
47255,9,7990,1.01,3,3,5,1,1
47256,9,7990,1.01,3,0,4,1,1
47257,1,7990,1.53,3,5,3,1,1
47258,9,7990,1.1,3,2,7,1,1
47259,9,7990,0.96,3,1,6,1,1
47260,9,7990,1.2,3,2,5,2,1
47261,0,7990,1.3,2,1,6,1,1
47262,1,7990,1.6,3,3,2,1,1
47263,9,8000,1.03,3,3,4,1,1
47264,5,8000,1.2,2,2,2,1,1
47265,9,8000,1.04,3,3,4,1,1
47266,6,8000,1.5,3,6,4,1,1
47267,9,8000,1.52,3,6,3,1,1
47268,9,8010,1.6,3,6,3,1,1
47269,9,8010,1.0,3,2,5,1,1
47270,9,8010,1.42,3,5,2,1,1
47271,5,8010,1.9,2,3,3,3,1
47272,9,8010,1.29,3,0,2,1,1
47273,9,8010,1.0,3,3,5,1,1
47274,6,8010,1.24,2,0,4,1,1
47275,1,8010,1.51,2,3,2,1,1
47276,9,8010,1.01,3,3,7,1,1
47277,9,8010,1.13,3,3,5,1,1
47278,5,8020,1.2,2,1,5,1,1
47279,5,8020,1.01,2,0,6,1,1
47280,9,8020,1.01,3,0,4,1,1
47281,9,8020,1.0,3,0,4,1,1
47282,9,8020,1.01,4,0,7,1,1
47283,9,8020,1.01,3,3,7,1,1
47284,1,8030,1.72,2,5,3,1,1
47285,5,8030,1.01,3,1,1,1,1
47286,9,8030,1.0,4,2,7,1,1
47287,2,8030,1.0,4,0,1,1,1
47288,6,8030,1.41,3,0,3,1,1
47289,1,8030,1.57,3,5,5,1,1
47290,6,8030,1.52,3,3,3,1,1
47291,6,8030,1.2,4,3,6,1,1
47292,5,8030,1.5,2,5,3,1,1
47293,9,8030,1.01,3,3,4,1,1
47294,9,8030,1.05,3,1,7,1,1
47295,9,8030,1.0,3,3,7,1,1
47296,9,8030,1.29,3,3,2,1,1
47297,8,8040,1.2,3,0,6,1,1
47298,8,8040,1.2,1,1,6,1,1
47299,2,8040,1.29,3,1,5,1,1
47300,5,8040,1.5,1,4,3,1,1
47301,1,8040,1.3,1,1,7,1,1
47302,9,8040,1.5,3,6,3,1,1
47303,9,8040,1.03,3,4,6,1,1
47304,9,8040,1.4,3,2,2,1,1
47305,9,8050,1.0,3,2,5,1,1
47306,5,8050,1.5,2,4,3,1,1
47307,9,8050,1.03,3,3,4,1,1
47308,5,8050,1.0,2,0,7,1,1
47309,9,8050,1.06,3,4,6,1,1
47310,6,8050,1.0,1,1,6,1,1
47311,9,8050,1.0,3,1,5,1,1
47312,9,8050,0.97,3,2,6,1,1
47313,9,8050,1.0,2,2,7,1,1
47314,9,8060,1.15,3,3,5,1,1
47315,5,8060,1.2,1,1,5,1,1
47316,9,8060,1.01,3,0,7,1,1
47317,9,8060,1.0,3,0,4,1,1
47318,5,8060,1.29,3,1,2,1,1
47319,9,8060,1.41,3,5,2,1,1
47320,9,8060,1.31,3,3,2,1,1
47321,9,8060,1.3,3,4,5,1,1
47322,1,8060,1.4,4,4,7,1,1
47323,9,8060,1.0,2,0,5,1,1
47324,5,8070,1.41,2,0,3,1,1
47325,9,8070,1.02,3,3,7,1,1
47326,1,8070,1.71,3,5,2,1,1
47327,9,8070,1.03,3,3,7,1,1
47328,5,8070,1.29,2,3,2,1,1
47329,7,8070,1.9,3,4,3,1,1
47330,6,8080,1.5,4,4,3,1,1
47331,9,8080,1.01,3,0,4,1,1
47332,9,8080,1.01,3,2,5,1,1
47333,9,8080,1.05,3,4,6,1,1
47334,9,8080,0.9,3,0,1,1,1
47335,9,8080,1.2,3,4,4,1,1
47336,9,8090,1.01,3,2,6,1,1
47337,9,8090,1.3,3,4,2,1,1
47338,5,8090,1.5,2,2,3,3,1
47339,9,8090,1.5,3,5,3,1,1
47340,9,8090,1.01,3,3,5,1,1
47341,9,8090,1.01,3,3,7,1,1
47342,1,8090,1.5,1,4,5,1,1
47343,8,8090,1.52,1,4,2,1,1
47344,9,8090,1.03,3,3,4,1,1
47345,9,8090,0.9,3,0,6,1,1
47346,7,8090,1.5,2,5,2,1,1
47347,5,8090,1.4,2,3,3,1,1
47348,5,8090,1.9,3,6,3,3,1
47349,9,8090,1.02,3,2,1,1,1
47350,9,8100,1.01,3,3,7,1,1
47351,5,8100,1.2,2,0,2,1,1
47352,9,8100,1.0,4,1,4,1,1
47353,9,8100,1.04,3,2,5,1,1
47354,9,8100,1.23,3,3,4,1,1
47355,9,8100,1.01,3,2,5,1,1
47356,1,8100,1.5,2,2,5,1,1
47357,8,8100,1.51,4,1,3,1,1
47358,9,8100,1.2,3,4,4,1,1
47359,9,8100,1.5,3,6,7,1,1
47360,9,8110,1.18,3,4,1,1,1
47361,9,8110,1.07,3,3,4,1,1
47362,5,8110,1.5,2,2,3,1,1
47363,9,8110,1.51,3,6,3,1,1
47364,9,8110,1.01,3,1,6,1,1
47365,0,8110,1.36,2,1,6,1,1
47366,9,8110,1.25,3,4,5,1,1
47367,9,8110,1.01,3,0,7,1,1
47368,1,8110,1.51,3,3,5,1,1
47369,9,8110,1.01,3,0,4,1,1
47370,5,8110,1.5,2,4,3,1,1
47371,9,8110,1.02,3,2,5,1,1
47372,9,8120,1.03,3,2,4,1,1
47373,9,8120,1.81,2,5,3,3,1
47374,9,8120,1.51,3,6,5,1,1
47375,9,8120,1.01,4,1,6,1,1
47376,7,8120,1.01,3,0,6,1,1
47377,6,8120,1.7,2,2,3,3,1
47378,5,8120,1.71,2,4,3,3,1
47379,1,8130,1.5,4,5,2,1,1
47380,5,8130,1.2,4,3,5,1,1
47381,9,8130,1.5,1,3,3,1,1
47382,9,8130,1.09,3,2,6,1,1
47383,2,8130,1.5,3,5,7,1,1
47384,9,8130,1.03,3,3,7,1,1
47385,9,8130,1.5,3,6,3,1,1
47386,9,8130,1.09,3,0,4,1,1
47387,9,8130,1.01,3,0,4,1,1
47388,9,8130,1.51,3,6,3,1,1
47389,5,8140,1.7,2,6,2,1,1
47390,9,8140,1.01,3,0,4,1,1
47391,1,8140,1.53,4,4,2,1,1
47392,3,8140,1.51,3,5,5,1,1
47393,6,8140,1.5,3,5,2,1,1
47394,9,8140,0.87,3,0,1,1,1
47395,9,8150,1.5,1,3,3,1,1
47396,5,8150,1.2,3,1,2,1,1
47397,9,8150,1.09,4,5,4,1,1
47398,1,8150,1.5,3,3,2,1,1
47399,9,8150,1.3,3,3,5,2,1
47400,8,8150,1.2,4,1,4,1,1
47401,1,8150,1.51,3,6,1,1,1
47402,9,8150,1.3,3,4,4,1,1
47403,9,8150,1.31,3,5,4,1,1
47404,9,8150,1.0,3,3,4,1,1
47405,9,8150,1.01,4,0,6,1,1
47406,6,8150,1.8,2,2,3,3,1
47407,9,8150,1.0,4,2,6,1,1
47408,9,8160,1.51,4,3,2,1,1
47409,1,8160,1.51,4,2,2,1,1
47410,5,8160,1.2,3,3,5,1,1
47411,5,8160,1.61,3,5,3,1,1
47412,9,8160,0.92,3,1,1,1,1
47413,6,8160,1.5,2,5,2,1,1
47414,9,8160,1.01,3,0,5,1,1
47415,9,8160,1.21,3,4,6,1,1
47416,9,8160,1.51,2,1,3,3,1
47417,6,8160,1.2,2,2,4,1,1
47418,1,8160,1.71,3,4,3,1,1
47419,9,8160,1.4,3,4,2,1,1
47420,9,8170,1.05,3,2,5,1,1
47421,4,8170,1.0,3,0,6,1,1
47422,9,8170,1.11,3,2,5,1,1
47423,9,8170,1.26,3,3,5,1,1
47424,9,8170,1.06,3,1,5,1,1
47425,8,8170,1.3,3,3,4,1,1
47426,9,8170,0.82,3,0,1,1,1
47427,9,8170,1.0,3,2,4,1,1
47428,9,8180,1.04,3,1,5,1,1
47429,9,8180,1.2,3,4,1,1,1
47430,9,8180,1.51,3,5,3,1,1
47431,9,8180,1.5,3,6,2,1,1
47432,6,8180,1.52,2,2,3,1,1
47433,9,8180,1.4,3,3,3,1,1
47434,9,8180,1.4,3,1,3,1,1
47435,9,8190,1.0,2,0,4,1,1
47436,9,8190,1.5,4,4,3,1,1
47437,9,8190,1.5,4,4,5,3,1
47438,2,8190,1.3,2,2,5,1,1
47439,9,8190,1.0,3,3,5,1,1
47440,9,8190,1.0,3,3,4,1,1
47441,9,8190,1.5,3,6,4,1,1
47442,9,8190,1.0,3,1,5,1,1
47443,9,8200,1.43,3,1,3,1,1
47444,9,8200,1.0,2,0,7,1,1
47445,9,8200,1.5,4,3,3,1,1
47446,9,8200,1.0,3,3,4,1,1
47447,9,8200,1.05,3,2,5,1,1
47448,1,8200,1.5,3,4,4,1,1
47449,9,8200,1.51,3,6,4,1,1
47450,9,8200,1.01,3,3,4,1,1
47451,9,8200,1.65,3,6,2,1,1
47452,7,8200,1.0,3,1,1,1,1
47453,6,8200,1.2,2,1,5,1,1
